"review_id","business_id","rating","text"
"k5Nigv_65gIhKbg8saLE4w","zaT675_AUq1ynDzKI-CcJQ","4","Hop, 4 étoiles pour ce Bistrot d'Abel ! Et pourtant j'étais un peu méfiante, parce que portant très haut dans mon estime le Café-Comptoir Abel, je ne voyais..."
"Je5s7v9bMgw54PYdyuknEA","zaT675_AUq1ynDzKI-CcJQ","3","Nous voilà décidé à tester ce Resto fraîchement ouvert.... 
Impossible de les avoir au téléphone... Le lieux doit grouiller de monde ( d'après les échos..."
"guLsWUw8u4a7_oj4fLDGFg","EJrjeX-1ESd4nWsoXmxtew","5","Excellent menu unique composé de 4 entrées, 3 plats, fromage et desserts, carte des bins riche, service meticuleux, préparation avec savoir faire Japonais."
"6Shbc5Iie8LIA7lFHflNDw","1fuQS80BUBkEUBvXta2pFw","5","Bouchon raffiné en bas du quartier de La Croix rousse. Nous y avons mangé un soir à deux personnes. L'accueil est formidable et la nourriture l'est tout..."
"fRr_pghVSy1r9dpAerQFMg","1fuQS80BUBkEUBvXta2pFw","2","Le bouchon des filles c'est avant tout une ambiance. Je m'explique:  les tables sont littéralement collées les unes aux autres ( un bouchon c'est aussi la..."
"-LuVtIvjQjznUxCh0vOBuw","1fuQS80BUBkEUBvXta2pFw","5","Service toujours très agréable, plats de qualité et la bonne humeur des filles encore et toujours au rendez-vous... 

Les entrées sont de véritables bonbons..."
"2gDZkeg5AYSIZrV3EeOvkg","CJLSqkH6AOQqpcS3UseJ1Q","5","Plats réalisés a la perfection. Rien à dire de plus. On y passe forcément un bon moment."
"Xkfr43c3GL9DTZigXZrryA","CJLSqkH6AOQqpcS3UseJ1Q","3","Je suis un peu embêtée par ce 3 étoiles car tout le monde a bien mangé mais j'ai été déçue par mon plat... bref mauvais choix.

Idéalement placé à côté du..."
"kIGZh40BiqSBNH73rZ9sRA","CJLSqkH6AOQqpcS3UseJ1Q","3","Après un rendez-vous administratif qui s'est éternisé, mes compagnons n'avaient aucune envie de battre le pavé afin de trouver un bouchon digne de ce nom et..."
"QriuB8slzAJaPUnEwDkNqg","jZutKkIMVp3bVlC7sdqu4A","4","J'aurais aimé tester Mamasan (mais il était complet), Dust café ou encore Phyllo (mais ils étaient fermés) : c'est donc un peu par hasard que je me suis..."
"m-gZ9GzgujMrHyW7bdt_lA","jZutKkIMVp3bVlC7sdqu4A","5","Dernière table extérieure sans réservation, quelle chance ! Bon rapport qualité prix, terrasse donnant sur une rue un peu bruyante le samedi soir, service..."
"vXvbz1RZykRTh8Pa-fTlHQ","jZutKkIMVp3bVlC7sdqu4A","4","Mon expérience remonte à plusieurs mois, je me rappelle parfaitement de mon avis ce jour là, délicieux. Et en + un accueil sympa. Je recommande"
"KDPlxf-FFQmNi1O0a9HiOg","dFU-Ip7EwbYBaJPpmMCokw","5","Entrée ici par le plus grand des hasards (la pluie m'ayant un petit peu encouragée), je ne connaissais pas du tout le concept du restaurant. 
On nous..."
"tHCce7dtnWqotljg_b17ew","dFU-Ip7EwbYBaJPpmMCokw","3","On est arrivé en début de service. Le serveur prend la commande est oublié de nous demander les boissons. Ça arrive. On est venu car on a vu la pub a la TV...."
"BPl6dx_egYxChKPvy8dRvw","dFU-Ip7EwbYBaJPpmMCokw","1","Une véritable arnaque! 
Restaurant scandaleux dans son comportement et malheureusement dans sa cuisine aussi. 
J'ai passé une commande par erreur sur..."
"VQKL7PVI4bnsmRGKn7rLXg","OJRs1hDr9s-U96mKEnSq2Q","4","Commençons par les infos pratiques mise a jour ; 2 services dont le premier a 11h , et le second a 13h15. réservation sur la fourchette possible mais pas de..."
"opCREw9cpYvjF0fz55hjZg","OJRs1hDr9s-U96mKEnSq2Q","3","Nous y sommes allés un samedi midi. 
La terrasse est agréable et le service a été plutôt rapide et sympathique. 

La cuisine est bonne mais rien..."
"_Wr1QrrEb6-tvvsAHRu0qA","OJRs1hDr9s-U96mKEnSq2Q","4","Brunch un dimanche matin d'hiver!
Il y a, il m'a semblé comprendre, 2 services dans la journée: 11h15 et 13h15. Cela laisse le temps aux serveurs de..."
"XOmqGvyuisVv3lGFJh8YGg","HKkvnTghrxzDT-ecPsPsuA","4","J'ai trouvé cet endroit plutôt très sympa avec un accueil chaleureux et un choix vraiment large. Le concept est un peu flou (un peu lyonnais mais pas que,..."
"uZzhQku9qmO0WLBAz2CHug","HKkvnTghrxzDT-ecPsPsuA","4","Très bon accueil de la part de Nadine, la patronne. Pour ma part j'ai pris de l'agneau confit, et une tarte praline en desserts. Les prix sont respectables...."
"rojgFMqvcSlZ4cpkxbLxTA","HKkvnTghrxzDT-ecPsPsuA","4","J'avais bien vu des travaux... Mais je n'avais pas vu arriver le petit nouveau. Né il y a 15 jours à peine, je ne peux qu'encourager tout nouveau lieu qui..."
"41ypWFWfIkzv-UarOWhFAA","rtVvcrXZrGhFSbTHsge-dw","5","Voilà bien un restaurant qui mérite que vous traversiez toute la ville pour en profitez !
Merci à Benoît L. de m'y avoir emmené !

Déjà 16,50 € l'entrée -..."
"jT6zI736Qd3RLAMpWL8oJw","rtVvcrXZrGhFSbTHsge-dw","4","Le Fleurie est une valeur sure du quartier ! Pour y avoir déjeuné de nombreuses fois, je n'ai jamais été déçue !
On peut parfois être surpris de leur..."
"YCmCHw3KwYuqIFZXP-49BQ","rtVvcrXZrGhFSbTHsge-dw","4","Je connaissais déjà ce restaurant ""Toque blanche Lyonnaise"", mais c'est grâce à l'avis de Claire L. que j'ai eu envie d'y retourner.
La formule du midi à..."
"p3nUOIu9Qm1GT5WAtDIpAw","NTY9_slm9nfPi8DgOH26SQ","4","Conseillé prix un ami lors de notre long week-end à Lyon, nous n'avons pas du tout été déçu.

Il s'agit ici d'un véritable bouchon lyonnais tenu par une..."
"zYLzJxf_gs5uW4Z14Ei4kA","NTY9_slm9nfPi8DgOH26SQ","1","Je ne recommande pas du tout. J'aurais aimé savoir si le restaurant est de qualité, malheureusement, se faire jeter par le serveur à notre arrivée parce que..."
"F5whz8Y-j__YaVDpVWa7Ug","NTY9_slm9nfPi8DgOH26SQ","3","C'est un bouchon traditionnel dans la très vivante rue des Marronniers à deux pas de Bellecour. La déco est chouette, un peu rétro typiquement ""bouchon"",..."
"41WZCgoNxv1Vd2nOR1WIbg","vh-kV2FqSLnxSCzT3MB1pg","5","Repas copieux avec un service rapide et des produits frais A refaire sans aucun doute"
"46GIU93qt28YT3M7rwCJpQ","vh-kV2FqSLnxSCzT3MB1pg","2","Après avoir lu beaucoup d'avis élogieux, j'ai été extrêmement déçue par ce restaurant :accueil mi-figue mi-raisin, chaleur épouvantable en plein hiver, peu..."
"Cutv24ZGvqUvWiByTKMBvQ","vh-kV2FqSLnxSCzT3MB1pg","4","On cherche un petit restaurant sympas de dernière minute! On se fait refuser à plusieurs endroits sauf à l'osteria de lello! On s'installe, on déguste un..."
"pE7wGsJEgZrDXc51Fmm8wQ","3qIMr7M9lsfycyodWah49g","4","Je me plie à l'avis général : ce bouchon lyonnais est excellent. J'étais partie sur 5 étoiles en dégustant mon délicieux menu, oui mais...

Déjà, les points..."
"l4NQmxWCXJ0KGm-od18x4w","3qIMr7M9lsfycyodWah49g","4","Un bon bouchon où l'on peut déguster de vraies lyonnaiseries : quenelle de brochet, andouillette, tablier de sapeur, etc.

Une cuisine simple, riche (on..."
"8tL289F_UzXDhViqWM5dMQ","3qIMr7M9lsfycyodWah49g","5","Un restau qui n'usurpe pas le statut de bouchon. Bon, je ne suis pas fan des lyonnaiseries, alors j'ai pris le menu avec salade Lyonnaise (salade fraîche,..."
"D7PEOxjoRYEnD8VmF2o6Ng","A8JwTnXvptrnvmXbJLTAYQ","5","Petit dej extra un samedi matin à 10h30.
C'est vraiment tout ce qu'on aime :
- il y a de la place quand on arrive. Pas d'attente, pas de foule dehors, on..."
"K2UzRr8igX0EHU4PrIy_9w","A8JwTnXvptrnvmXbJLTAYQ","5","Encore un endroit à la belle déco mais sans rien dans l'assiette pour le prix d'un rein ? Que nenni, ici non seulement la déco est très belle (vraiment)..."
"KHE6NeudjDYu69vKXwnMHg","A8JwTnXvptrnvmXbJLTAYQ","5","Diploid c'est un peu le lieu ""branché"" du moment. Comme j'aime me faire mon propre avis, il fallait absolument que je teste !
C'est lors d'une pause goûter..."
"QCdIS4i85w_Z8HsOKi6Csw","_tgUwingyEGwcKTFC8ttTg","5","Quel bonheur de manger dans un bouchon lyonnais, un vrai avec de bons plats et qui ne fait pas "" attrape touriste "".

Tous les plats sont délicieux et..."
"0Qj5pT5k3PltFhFksEiy8w","_tgUwingyEGwcKTFC8ttTg","5","Le Riz de veaux tout comme le Hateng pommes de terre est servi copieusement dans un cadre bouchon, le service tres pro."
"-M6BYq1Z6ato2dyqf893Sg","_tgUwingyEGwcKTFC8ttTg","4","Un bouchon lyonnais avec une cuisine typique Lyonnaise! Alors oui c'est vrais c'est bruyant, oui on attend un peut pour avoir une table est pour..."
"c3O7Zu8pEmcUgtIxR4UO7g","grkMJrSpjzEv3sbhMQGqsw","1","Impossible que ce soit du fait maison ! Ont-ils changé de cuisinier ? Après 1h30 d'attente nous avons enfin eu notre entrée puis encore 30 minutes d'attente..."
"VS5v14XlcDiyuEsPydG_vQ","grkMJrSpjzEv3sbhMQGqsw","5","Situé en plein cœur du vieux Lyon non loin du palais de justice, ce restaurant offre des plats typique de Lyon avec des produits frais. Le gérant prend le..."
"xLHQHvEdKg-9WE9G3biC5Q","grkMJrSpjzEv3sbhMQGqsw","5","Vraiment j y suis allée ac un fort a priori :""restaurant touristique du vieux Lyon""... Il l est peut être, mais il n'empêche que sa cuisine est très bonne...."
"KeKok1Krjyb0azIvoO32aw","fMpG5IFrilGpUD8t1mbpdg","4","Alors 3 ans plus tard, est-ce toujours aussi bon?
Ben plutôt, plutôt...Seul petit bémol : j'ai l'impression que les plats sont un peu moins généreux : mon..."
"z4CpimJXnJ7jGAaPU_z0Ug","fMpG5IFrilGpUD8t1mbpdg","5","Je n'avais pas beaucoup de doutes sur cet endroit compte tenu des éloges des Yelpeurs gourmands, mais je me demandais si le fait de le tester un jour de..."
"nXA9bFWtmPcRDw4D-ZzdQQ","fMpG5IFrilGpUD8t1mbpdg","4","Très pratique pour manger vite, bien et sain dans le quartier de la Guillotière car ouvert tous les jours sauf le mercredi non stop de 11h à 20h, le service..."
"h9LJ270Y_aKJt6IzUaNnuA","2EJT3F8ELp2tYhmeadLjFg","5","En voilà un sacré bon tartare ! Accueil très sympathique, déco chaleureuse et prix raisonnables."
"FsGSvNW97K_l2HTqyeXeLA","xg9OTDuTYMBTfXWFmJzmbg","5","Nous avons pris le menu du midi à 33€ par personne. La carte a la particularité de n'indiquer que les menus possibles, selon l'heure du jour et le prix,..."
"e9QgaQAJoxrCTOEcvFK_Hw","xg9OTDuTYMBTfXWFmJzmbg","3","C'est une tradition : à chaque fois que ma sœur et son copain passent un weekend à Lyon, nous nous faisons toujours un bon restaurant. Cette fois-ci, j'ai..."
"qpidNKDmg1m1DCXKuOh6PA","xg9OTDuTYMBTfXWFmJzmbg","5","Chaque visite à Lyon se traduit par une série de découvertes avec le plus souvent de très belles surprises. Je faisais allusion dans d'autres billets de..."
"fV1w6eFU-tSS6GY-jPurgw","fFWSTkBg0fZpm6YC1BNleg","5","Reçu simplement et gentillement, service rapide avec le sourire, le plat du jour etait copieux et très bien fait (gratin de courgette, poisson et salade..."
"LsgXP8GbEs1oRel7Yzyr6w","fFWSTkBg0fZpm6YC1BNleg","4","Testé un soir de Saint Patrick j'ai trouvé l'ambiance très très sympa.
On s'y sent bien, on a envie de jouer à tous les jeux de societés des étagères et les..."
"mAE0717o8BvF78kAEJGMvQ","fFWSTkBg0fZpm6YC1BNleg","4","Lieu intimiste, sans prétention, on se sent bien au broc café! Le rapport qualité prix y est excellent (surtout si on regarde ses quelques voisins...), une..."
"kFuCfN9aL7LEeL4dLitWFQ","ZpKm5_d9dGVZ6B6p-Qn4PQ","5","J'y ai mangé un midi en semaine. Service très sympathique, les personnes qui se sont occupé de nous étaient serviables et agréables. 
Le menu est restreint..."
"tFZFxzwgbFZRXoq42BvEEQ","ZpKm5_d9dGVZ6B6p-Qn4PQ","4","Déjeuner avec les collègues en sortant du travail à l'Atelier d'Ainay, première fois pour moi ! 
Nous sommes accueillis très chaleureusement par une jeune..."
"xIxRusU4Wf3tPIlZ8JeiVg","ZpKm5_d9dGVZ6B6p-Qn4PQ","5","Travaillant à côté, cette adresse est vite devenue la "" cantine "" de la boîte. Cuisine française/bistrot, je n'ai jamais été déçus par les plats du jours...."
"7jODRmmLJDhYApjZGjlayA","Q5ZmVyfM9Nod_KrnuTXEwA","5","Toujours aussi génial! Le décor tamisé et décalé nous plonge dans une atmosphère unique! Qu'est ce qu'on est tranquille dans ce bar pour boire un verre et..."
"Vhm7r6fPrs0kcQPub_7WIA","Q5ZmVyfM9Nod_KrnuTXEwA","5","Ici, c'est mon QG. 

Découvert il y a maintenant plus d'un an, j'aime absolument tout dans mon Terrier !
Ambiance vintage, brocante, babacool, cosy, intime,..."
"8b4UPhBtEk-iBv3aTiPqyQ","Q5ZmVyfM9Nod_KrnuTXEwA","4","Très beau lieu, atypique, deco de bric et de broc tres sympa et theme du lapin bien sur.
des WC remplis de 100aine de post it (cf ma photo).

Bonne..."
"N3FvGPTG9YfOUaoecsvL9A","Xj2L8l0epMqsIv0pCRbl9w","5","Café un peu petit mais où il est très agréable de faire une petite pause. Le cheesecake était délicieux et le personnel adorable :) Le chaï était aussi..."
"ktf0OgqTr4XjVLtM00INAQ","Xj2L8l0epMqsIv0pCRbl9w","2","Bien de loin mais loin d'être bien. 
"" Bowl açaï ""  sans açaï (!?) seulement une cuillère à café de poudre d'açaï (!?) dans le lait accompagnant des..."
"2Vp-b5FqY5khGLYG1PDS-g","Xj2L8l0epMqsIv0pCRbl9w","3","AVIS UNIQUEMENT POUR LE BRUNCH

Ce samedi, j'ai découvert ce chouette salon de thé. Si j'avais pris en compte uniquement la nourriture, ce serait 4 étoiles..."
"nglQbDQP5VFVeaHXagfHww","h4vCZwC8hwMLFyX66Iy8OA","4","Quand une de mes amies me dit ""on se retrouve Place Guichard pour déjeuner, y a un petit resto trop sympa"" ... ma 1ère réaction fut ""euuuh, ah bon t'es sure..."
"RTiRSDBWnPpb-EmgWJdMqQ","h4vCZwC8hwMLFyX66Iy8OA","3","Ce restaurant est situé dans un endroit que j'aime bien, entre le palais de justice et la bourse du travail.

Voilà pour moi ce qu'est une VRAIE terrasse :..."
"xiZBMgJwm5SWgkRijfwaHg","h4vCZwC8hwMLFyX66Iy8OA","3","Restau qui paie pas de mine à l'extérieur mais original à l'intérieur. 

Bons produits , desserts maisons à 5€50.
Plats autour de 13€.

Les ravioles sont..."
"0L90raL3plgAZQrqiCuJcA","2jrDrfRA-IBclP0kG2J2Kg","5","Nous avons fait un dîner vraiment exceptionnel, dans un cadre très agréable.
Les plats sont tous plus savoureux les uns que les autres, et le service est..."
"3Zi-jd2zIXozOv_LVBLSmA","2jrDrfRA-IBclP0kG2J2Kg","5","Le saviez-vous? Même dans un restaurant chic & distingué, les yelpeurs savent TOUJOURS se faire remarquer. Bon, ok, les yelpeuses.

Je m'excuse auprès de Mr..."
"LOmsEsA0nbe3tQH53kwvwA","2jrDrfRA-IBclP0kG2J2Kg","5","C'est marrant je viens de parcourir l'avis de Camille et j'ai eu cette même impression ,en arrivant devant le Château de l'Institut Paul Bocuse à Ecully,..."
"cADRfkWWTpL90KO-kV_lTA","KL4D5rYs7lNHjQ6U1mp1fg","5","Excellent
Excellent, sans doute le meilleur rapport qualité prix de tout l'arrondissement pour 15-20€. C'est copieux & très savoureux. Le service est..."
"_G_nAi59ssfjkbJhmS85Og","6NlYQoBG5W-KN1fIiatgQg","5","Sans résa, nous avons pu déguster un merveilleux Pouilly fuissé accompagné de planches (fromages et charcuterie : la base !), le tout dans une ambiance..."
"fLbsgKtQ8AJlcJH7gfF1JQ","6NlYQoBG5W-KN1fIiatgQg","5","Curieux qu'il n'y ait pas encore de commentaire pour l'atelier du Rhône : il gagne à être connu!!! 

Nous adorons cet endroit : les plats sont délicieux et..."
"tspVRK8dKvNaG-kgGOd8Dg","17rWv-kyqUR65G3PwMUWjg","2","Restaurant petit, où l'on est serré par rapport aux autre tables. 
Plat correcte , le service minimum. 
Pain de la cantine !! 
Peu de choix en vin au verre,..."
"7AucG86zvqdMSMTIKMclYQ","17rWv-kyqUR65G3PwMUWjg","5","Pascal Bohomme c'est le roi de ""LA"" quenelle de Lyon (pour les Lyonnais c'est la "" qu'nelle"")
Il la fabrique lui même, avec de la graisse de veau, de la..."
"1YRYdzg1zNUR9ds6DAkC2w","17rWv-kyqUR65G3PwMUWjg","5","Au début mon copain et moi y sommes allés juste pour boire un verre car habitant le quartier et étant totalement amoureux de Saint Georges, la terrasse du..."
"pnILSzGJlnKjq7fst9bUlQ","t4SEU2mrv0iZX0PmYkfV2w","5","Plus de deux ans que #nam existe et je n'y vais que maintenant... quel dommage... Mais voilà, aujourd'hui c'est enfin fait et j'ai franchement adoré..."
"3sJ4c77jt3oBYa1EgguDGQ","t4SEU2mrv0iZX0PmYkfV2w","5","Il y a déjà des excellents avis sur #Nam, donc je vais pas répéter tout ce qui a été dit...Que vous choisissiez d'aller en face d'un jardin pour y déguster..."
"ob4BOiI_JYf-kB5RBx096g","t4SEU2mrv0iZX0PmYkfV2w","5","Les meilleurs banh mì de Lyon ! Je ne suis jamais déçue quand je vais au #Nam. L'établissement propose des menus sympas comprenant banh mì/boisson/dessert..."
"g6810WJr5UcUqieUwiD8qA","19NiXuw2QG2lprvr5upRmg","5","Pas grand chose à redire, l'ambiance est top, la musique allemande n'est pas ringarde, les cocktails sont délicieux, et la nourriture est très bonne !..."
"Q8XOgehVg-LkBFwL8dcaRg","19NiXuw2QG2lprvr5upRmg","4","Très sympa !
J'ai testé ce bar un soir pour boire un verre. La carte contient de nombreux cocktails, des bières allemandes, des desserts et en-cas salés...."
"sxz77Sri_yOYzPo3AxXO9g","19NiXuw2QG2lprvr5upRmg","5","Ein Wort : Wunderbar!

Les autres bars à cocktails ont intérêt à se remettre à niveau : le Black Forest Society est entré dans la danse! 

Ici, vous..."
"BSLaDCV4oejDzermuRZB5g","pPcAKjQ2iUNZuU1AruSM2g","5","Fêtant un anniversaire, nous avons été convié à ce restaurant qui avait été recommandé. 

Dés notre arrivée , le chef de rang nous remis les menus en nous..."
"DnuH-baMnOR91wUQixn9oQ","pPcAKjQ2iUNZuU1AruSM2g","5","S'il y a bien un restaurant que je cite à chaque fois, c'est L'Arsenic car c'est mon restaurant fétiche et je peux vous dire qu'il a encore tapé fort ce..."
"xa3fJBe3alb4uiMtuMFj_A","pPcAKjQ2iUNZuU1AruSM2g","5","La nana a 822 avis, elle écrit sur bouchers et fromagers, et même sur des services après-vente, et elle oublie d'écrire son avis sur l'Arsenic, plus d'un..."
"SbyTvrrOyxG8Ggpknxxdtw","LBxTmvOkPdDn5joCfG_SyQ","5","Rapport qualité/prix excellent. 
Menu dégustation absolument délicieux. 
Service impeccable.
Seul petit bémol le gratin de macaronis, fade et trop cuit (..."
"ZlXL6uPSWwu_1nFwT4nsEQ","LBxTmvOkPdDn5joCfG_SyQ","5","Sur Lyon les bouchons, je considère que c'est surtout pour les touristes. Ici on est dans un entre deux. On mange lyonnais mais gastro et chic. Franchement..."
"c2w6-EZJzLs6dk3SJzsMsA","LBxTmvOkPdDn5joCfG_SyQ","5","Une super adresse ! On sent que la cuisine est préparée avec amour et soin, on mange copieusement et on en ressort conquis. Pour ma part j'avais pris une..."
"9ieLfYKOM73GZiDiTM-mlw","OTcnfCCWfETDeErATL6lsA","5","Un petit restaurant qui mérite le détour lorsque l'on va se promener dans le vieux Lyon. Les plats servis sont un régal pour les yeux et les papilles...."
"hPSO1yHAIvWxbS5Us3_9GQ","K_e12sDI43jSuA0pK66X5w","4","Une journée pluvieuse, nous cherchons un refuge pour déjeuner, la brasserie des célestins a l'air sympa et on rentre. Bon accueil, décor moderne et..."
"G0OQhOILi69HjupnFJrWFg","K_e12sDI43jSuA0pK66X5w","4","Un des cocas les moins cher de la ville ( 3 euros) sur une des plus belle terrasse de la ville puisque face au magnifique théâtre des Celestins!

Je dis..."
"uj83BdnIJNsfH0775ASWYQ","K_e12sDI43jSuA0pK66X5w","4","A découvrir
Bonne petite brasserie, où l'accueil du patron est chaleureux et familial. Les plats sont classiques mais préparés avec savoir et saveurs. Cadre..."
"CYCngLaKSlgyfcVFlOdolA","wwl6amsTqqhoMqvh3sr3Ew","4","C est plus un 3.5 étoiles mais vu le peu d'avis je ne voudrais pas plomber la note avec un 3 étoiles qui ne serait pas mérité .

Le lieu est très beau ,..."
"66uBz-jWApRa3Um3DnGonA","wwl6amsTqqhoMqvh3sr3Ew","4","Envie d'un goûter loin de la presqu'île pour changer ? Ou besoin d'un coin pour travailler installé dans un canap ou adossé à pleins de cousins ? 
Comme à..."
"8tdxDL2Kx08zjku_T5Yipw","wwl6amsTqqhoMqvh3sr3Ew","5","Petit coffee shop super mignon près de la station Jean Macé. Large choix de boissons et de gourmandises, formules repas également proposées, service à table..."
"qLgXc6LSaEoicuubQikRZA","8NA9avqTR3FOVixIF8lFiA","5","Excellence adresse pour un repas rapide et savoureux à bas coût. Un gérant ultra accueillant et une ambiance toujours bonne enfant.
Si vous cherchez une..."
"f58TpKhz5Moz7l79J5mdKQ","8NA9avqTR3FOVixIF8lFiA","5","Premier avis pour nooi, je me lance suivez le guide. 

Cette enseigne, à première vue, assez basic s'inscrit dans la continuité des enseignes de..."
"k2d0cxjVqHGQVfOt4TCNHg","8NA9avqTR3FOVixIF8lFiA","5","Bon, rapide et pas cher, que demander de plus ? Choisissez vos pâtes, le fromage, la sauce, et 5 minutes plus tard vous avez 1kg de pâtes pour 6€40. Les box..."
"ws_vza-cTICPSekNn7K1Dg","wYOohnQwd9F25vK3kaEtEw","5","Nous avons passé une excellente soirée au Re-confort. L'ambiance est chaleureuse et élégante, les plats sont raffinés et recherchés. 

Il y a le choix avec..."
"SCqB5-SyD9wpuInXDFDZmw","wYOohnQwd9F25vK3kaEtEw","3","Pas évident de trouver une terrasse à Lyon quand il fait beau, c'est donc bien appréciable de trouver celle ci. 
J'étais déjà venu en hiver et en avais..."
"srUz80rcZgJOZEeXU7R2EQ","wYOohnQwd9F25vK3kaEtEw","4","Alors le Ré-confort, c'est juste le symbole du dîner en amoureux sympa où on mange vraiment bien.

La carte est sympa (ou plutôt la grosse et la petite..."
"v67_D1v--1hEQ8-UJgNwNg","QnA4GF2XImwjtQ_BkFWsQg","4","Allez, Riso Amaro une trattoria italienne dans mon quartier et je n'y avais encore jamais mit les pieds, quelle honte !!!
Alors un midi j'embarque 4..."
"Ndr9HOgwK-V_oXGv2MWkxg","QnA4GF2XImwjtQ_BkFWsQg","5","J'adore ce petit restaurant, j'y mange régulièrement le midi.

La cuisine y est vraiment excellente, les produits italiens de très bonne qualité, et..."
"oflbfZtiNBZew0bX0dOMpQ","QnA4GF2XImwjtQ_BkFWsQg","5","Mais quel bonheur ce tout petit restaurant niché au cœur 10e près du métro Foch. 
De même s'il n'est pas typiquement italien, la serveuse et le serveur ont..."
"HWrZhuXI8EBgAKKEfux0dQ","iZceSs5GoVKcPJxwBg5_aw","5","Testé une première fois pour un apéro après le boulot, et une deuxième fois pour une pause déjeuner, un coup de cœur pour cette brasserie qui vient tout..."
"6LjyQ81QQRzFLAKiHZMzKw","iZceSs5GoVKcPJxwBg5_aw","5","Un agréable moment passé à la Brasserie Folliet. Le cadre est très agréable, les planchas charcuterie et fromage (mande in Halles de Lyon) sont délicieuses,..."
"sqN6Ib0SYNT85YiMqOYoSg","PVUsQ-P9IGR2UNnRyHq65w","4","Pour célébrer divinement la journée de la cuisine italienne, on décide entre collègues de se faire ... bin un resto italien pardi ;)
Et on tombe sur le..."
"-wzMYDfy6GS1KneuDHc8uw","PVUsQ-P9IGR2UNnRyHq65w","5","Le Scorsese est un lieu intime, un lieu d'habitués. Rassurez-vous : on se sent tout de suite ""comme à la maison"" ! L'ambiance est chaleureuse et..."
"ntRmQIPmMRjIlfaCXL4AKQ","PVUsQ-P9IGR2UNnRyHq65w","4","Un resto d'habitués, avec une déco d'enfer et une musique très agréable. On s'y sent tout de suite bien et l'accueil y est pour beaucoup. Malheureusement,..."
"16b7FBz_uA3YDJQk_vF4qw","QhukxzL51X97lZgKDSWQsw","4","Avec Camille B, on parcourait la liste des participants à l'opération ""Tous au restaurant"" quand mes yeux sont tombés sur la ligne ""Jour de marché"". Comment..."
"MQJ4OFkAOqwDEE0aWqwOxQ","QhukxzL51X97lZgKDSWQsw","4","Recommandé par une amie, mes papilles en frissonnent encore.
Les plats sont orignaux avec des assemblages variés, recherchés et justes !
La présentation des..."
"O5O_yGb_rNsc-3lw4tOVQg","QhukxzL51X97lZgKDSWQsw","4","Testé un vendredi soir, je dois dire que ce restaurant est plutôt pas mal. 

Niveau déco il est mi-authentique, mi-désuet. Les veilles pierres et le parquet..."
"FrxI36a76-4_D0MTAUfD9w","BYACX6mQfhftLnI2bzgxWQ","5","ALERTE MEGA COUP DE COEUR.

Ça faisait quelques temps que j'avais le Bouillon Paradis dans mes signets. Parce que les photos des plats des copains m'avaient..."
"ejOnCy_3oOtDN0uvD7imBw","BYACX6mQfhftLnI2bzgxWQ","5","5 étoiles pour une unique visite, ca semble fou mais quand c'est un coup de cœur, c'est un coup de cœur et c'est plein d'étoiles yelp d'un coup !
Cette..."
"9rklIvTNYPPfSperBsCkkQ","BYACX6mQfhftLnI2bzgxWQ","5","Pouah ! La claque, la claque, la claque !!! THE grosse claque !

Ça fait déjà plusieurs mois que je suis allée au Bouillon Paradis, c'était à l'occasion..."
"xGA1LoSdfIvDJVAfllP1rw","GUVpEUuHSP3aDSVIAJcCqw","5","COUP DE COEUR !

J'ai testé le Cercle Rouge entre collègues un midi, avec une formule Entre + Plat + Dessert.... Et c'était le pure kif ! J'avais dans mes..."
"994R3c0VN4XIivmzJLIZuQ","GUVpEUuHSP3aDSVIAJcCqw","5","Restaurant au top! Ce soir là, il y avait un problème au service, le cuisinier a donc été en cuisine et au service! Tres agréable, très aimable, le service..."
"7iKzQVy2mD1W8frwDF2OsA","GUVpEUuHSP3aDSVIAJcCqw","5","Heureuse découverte!
une nouvelle fois en galère pour trouver un resto au dernier moment un samedi soir et parfois ça a du bon!
Pas facile de remarquer ce..."
"HB7oyb10TAU9ewMe3dt8zQ","n2ls6rB0NtSJl9A1MsSJ-Q","5","Allez y ... ne serait ce que pour la bonne humeur communicative des serveurs ! 
On était 5 ... non 6 puis 5 en fait car le dernier arrivé quand même vers..."
"EFJ8TjMK9IZ8a0MFM6XbBw","n2ls6rB0NtSJl9A1MsSJ-Q","4","Dur, dur de me décider entre un 3+ et 4- pour Cinq Mains suite à ma première visite, mais la seconde aura fait pencher la balance vers le 4. En gros :..."
"LDd07GpNA7uGdtfL-oprLg","n2ls6rB0NtSJl9A1MsSJ-Q","3","Je suis un peu mitigée sur Cinq mains alors que j'aimerais bien adorer ! C'est un 3 étoiles + mais pas 4...
 En effet, c'est pour moi un super emplacement,..."
"mKPfpJwnw-aUQMT4noneJw","pglorKbo1Z9lbNGHf3rgDg","5","Mon premier 2 étoiles Michelin alors forcément ça laisse pas de marbre. Nous avons pris un menu 4 plats avec accord mets et vins. Les serveurs sont..."
"Lm6iBnHokeIb5fl553FHPQ","pglorKbo1Z9lbNGHf3rgDg","5","Le neuvième art porte bien son nom, c'est du grand art! Nous y sommes allés en couple un soir de match des bleus et le restaurant était plein malgré ça...."
